incident_id,comment_seq,comment_div,comment_by,comment_date,comment
SMPL-002268,17,発信者へ差戻し,DWHUser0053,2025/3/27,XXXX
SMPL-002268,18,再質問,通常User0749,2025/3/28,XXXX
SMPL-002268,19,発信者へ差戻し,DWHUser0053,2025/4/2,XXXX
SMPL-002268,20,再質問,通常User0749,2025/4/2,XXXX
SMPL-002268,21,発信者へ差戻し,DWHUser0053,2025/4/2,XXXX
SMPL-002268,22,再質問,通常User0749,2025/4/2,XXXX
SMPL-002268,23,発信者へ差戻し,DWHUser0053,2025/4/8,XXXX
SMPL-002268,24,再質問,通常User0749,2025/4/9,XXXX
SMPL-002268,25,発信者へ差戻し,DWHUser0053,2025/4/10,XXXX
SMPL-002268,26,再質問,通常User0749,2025/4/10,XXXX
SMPL-002268,27,再質問,通常User0749,2025/4/11,XXXX
SMPL-002268,28,発信者へ差戻し,DWHUser0053,2025/4/14,XXXX
SMPL-002268,29,回答承認,通常User0749,2025/4/16,XXXX
SMPL-002271,0,新規登録,通常User0515,2025/3/13,XXXX
SMPL-002271,1,発信者へ差戻し,DWHUser0061,2025/3/14,XXXX
SMPL-002271,2,再質問,通常User0563,2025/3/14,XXXX
SMPL-002278,0,新規登録,通常User0296,2025/3/17,XXXX
SMPL-002278,1,着手報告回答,通常User0557,2025/3/18,XXXX
SMPL-002278,2,発信者へ差戻し,DWHUser0061,2025/3/21,XXXX
SMPL-002278,3,再質問,通常User0924,2025/3/25,XXXX
SMPL-002278,4,発信者へ差戻し,DWHUser0061,2025/4/4,XXXX
SMPL-002284,0,新規登録,通常User0510,2025/3/24,XXXX
SMPL-002284,1,再質問,通常User0511,2025/3/28,XXXX
SMPL-002284,2,発信者へ差戻し,DWHUser0061,2025/3/28,XXXX
SMPL-002284,3,回答承認,通常User0511,2025/3/28,XXXX
SMPL-002285,0,新規登録,通常User1083,2025/3/24,XXXX
SMPL-002285,1,発信者へ差戻し,DWHUser0061,2025/3/28,XXXX
SMPL-002285,2,再質問,通常User1084,2025/3/31,XXXX
SMPL-002285,3,再質問,通常User1084,2025/4/1,XXXX
SMPL-002285,4,発信者へ差戻し,DWHUser0061,2025/4/7,XXXX
SMPL-002285,5,再質問,通常User1084,2025/4/7,XXXX
SMPL-002285,6,発信者へ差戻し,DWHUser0061,2025/4/8,XXXX
SMPL-002285,7,回答承認,通常User1084,2025/4/10,XXXX
SMPL-002287,0,新規登録,通常User0904,2025/3/24,XXXX
SMPL-002287,1,再質問,通常User0931,2025/3/24,XXXX
SMPL-002287,2,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,3,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,4,発信者へ差戻し,DWHUser0061,2025/3/25,XXXX
SMPL-002287,5,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,6,発信者へ差戻し,DWHUser0061,2025/3/25,XXXX
SMPL-002287,7,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,8,発信者へ差戻し,DWHUser0061,2025/3/25,XXXX
SMPL-002287,9,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,10,発信者へ差戻し,DWHUser0061,2025/3/25,XXXX
SMPL-002287,11,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,12,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,13,発信者へ差戻し,DWHUser0061,2025/3/25,XXXX
SMPL-002287,14,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,15,発信者へ差戻し,DWHUser0061,2025/3/25,XXXX
SMPL-002287,16,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,17,再質問,通常User0931,2025/3/25,XXXX
SMPL-002287,18,発信者へ差戻し,DWHUser0061,2025/3/26,XXXX
SMPL-002287,19,再質問,通常User0931,2025/3/31,XXXX
SMPL-002287,20,発信者へ差戻し,DWHUser0061,2025/4/4,XXXX
SMPL-002287,21,再質問,通常User0931,2025/4/4,XXXX
SMPL-002287,22,発信者へ差戻し,DWHUser0061,2025/4/8,XXXX
SMPL-002287,23,再質問,通常User0931,2025/4/9,XXXX
SMPL-002287,24,発信者へ差戻し,DWHUser0061,2025/4/9,XXXX
SMPL-002287,25,回答承認,通常User0931,2025/4/15,XXXX
SMPL-002292,0,新規登録,通常User0573,2025/3/28,XXXX
SMPL-002292,1,発信者へ差戻し,DWHUser0053,2025/3/28,XXXX
SMPL-002292,2,回答承認,通常User0574,2025/3/28,XXXX
SMPL-002295,0,新規登録,通常User0510,2025/3/28,XXXX
SMPL-002295,1,発信者へ差戻し,DWHUser0061,2025/3/28,XXXX
SMPL-002295,2,回答承認,通常User0511,2025/3/28,XXXX
SMPL-002309,0,新規登録,通常User1023,2025/3/17,XXXX
SMPL-002309,1,再質問,通常User1082,2025/3/17,XXXX
SMPL-002309,2,着手報告回答,通常User0557,2025/3/17,XXXX
SMPL-002309,3,資料採取依頼,通常User0241,2025/3/17,XXXX
SMPL-002309,4,再質問,通常User1082,2025/3/17,XXXX
SMPL-002309,5,再質問,通常User1082,2025/3/17,XXXX
SMPL-002309,6,再質問,通常User1082,2025/3/19,XXXX
SMPL-002309,7,再質問,通常User1082,2025/3/26,XXXX
SMPL-002309,8,再質問,通常User0211,2025/4/1,XXXX
SMPL-002309,9,再質問,通常User0105,2025/4/1,XXXX
SMPL-002309,10,再質問,通常User1082,2025/4/2,XXXX
SMPL-002309,11,完了回答,通常User0542,2025/4/2,XXXX
SMPL-002309,12,再質問,通常User1082,2025/4/2,XXXX
SMPL-002309,13,再質問,通常User1082,2025/4/2,XXXX
SMPL-002309,14,再質問,通常User0211,2025/4/4,XXXX
SMPL-002309,15,中間回答,DWHUser0053,2025/4/7,XXXX
SMPL-002309,16,再質問,通常User0211,2025/4/7,XXXX
SMPL-002309,17,中間回答,通常User0542,2025/4/7,XXXX
SMPL-002309,18,再質問,通常User0211,2025/4/8,XXXX
SMPL-002309,19,発信者へ差戻し,通常User0830,2025/4/9,XXXX
SMPL-002309,20,再質問,通常User1082,2025/4/9,XXXX
SMPL-002309,21,発信者へ差戻し,通常User0830,2025/4/9,XXXX
SMPL-002309,22,再質問,通常User0211,2025/4/9,XXXX
SMPL-002309,23,発信者へ差戻し,通常User0830,2025/4/9,XXXX
SMPL-002309,24,再質問,通常User1082,2025/4/9,XXXX
SMPL-002309,25,再質問,通常User0211,2025/4/9,XXXX
SMPL-002309,26,発信者へ差戻し,DWHUser0061,2025/4/10,XXXX
SMPL-002309,27,再質問,通常User0211,2025/4/10,XXXX
SMPL-002309,28,再質問,通常User1082,2025/4/10,XXXX
SMPL-002309,29,発信者へ差戻し,DWHUser0061,2025/4/10,XXXX
SMPL-002309,30,再質問,通常User1082,2025/4/11,XXXX
SMPL-002309,31,発信者へ差戻し,DWHUser0061,2025/4/11,XXXX
SMPL-002309,32,再質問,通常User1082,2025/4/11,XXXX
SMPL-002309,33,再質問,通常User0211,2025/4/16,XXXX
